Loc ID,County,Community,On,From,To,Approach,At,Dir,Latitude,Longitude,Latest,Latest Date
207148,ESSEX,DANVERS,LOCUST STREET,,,NORTH OF,,2-WAY,42.5952975324,-70.9392332472,3105,3/26/1991
207149,ESSEX,DANVERS,LOCUST STREET,,,NORTH OF,DONEGAL LANE,2-WAY,42.5781952558,-70.937478734,8365,3/23/1988
207150,ESSEX,DANVERS,HIGH STREET,,,NORTH OF,PURCHASE STREET,2-WAY,42.5584665208,-70.9298093218,21779,3/23/1988
207151,ESSEX,DANVERS,HIGH STREET,,,SOUTH OF,RAMP-RT 35 NB TO RT 128 NB,2-WAY,42.5575619072,-70.9280051417,18998,3/23/1988
207152,ESSEX,DANVERS,WATER STREET,,,,WATERS RIVER,2-WAY,42.5460351457,-70.9202127014,18700,1/1/1997
207153,ESSEX,DANVERS,ELLIOTT STREET,,,,STATE ROAD,2-WAY,42.5658529358,-70.9238628931,19085,3/23/1988
207154,ESSEX,DANVERS,MAPLE STREET,,,NORTH OF,LARRABEE AVENUE,2-WAY,42.5729763379,-70.9529647192,22171,3/23/1988
207155,ESSEX,DANVERS,ELLIOTT STREET,,,NORTH OF,RAMP-RT 62 TO RT 128 SB,2-WAY,42.5661946008,-70.9244284517,14600,1/1/2003
207157,ESSEX,DANVERS,ELLIOTT STREET,,,SOUTH OF,LIBERTY STREET,2-WAY,42.5641993216,-70.9209477612,28576,3/23/1988
207158,ESSEX,DANVERS,NEWBURY STREET,,,,,2-WAY,42.5569235685,-70.979357372,14802,3/23/1988
2072,HAMPSHIRE,GOSHEN,WEST STREET,,,SOUTH OF,RTE.9,2-WAY,42.43528406,-72.7976082665,756,1/1/2012
2073,HAMPSHIRE,PLAINFIELD,PROSPECT STREET,,,WEST OF,RTE.116,2-WAY,42.524959631,-72.9296633816,110,1/1/1994
207301,NORFOLK,DEDHAM,EAST STREET,,,AT,,2-WAY,42.2241815054,-71.1688932461,24300,1/1/1992
207302,NORFOLK,DEDHAM,HIGH STREET,,,EAST OF,RAMP-RT 109 WB TO RT 95 NB,2-WAY,42.2454896611,-71.1986570345,12223,3/28/2007
207303,NORFOLK,DEDHAM,NEEDHAM STREET,,,AT,RAMP-GREAT PLAIN AVE TO RT 95 NB,2-WAY,42.2701108611,-71.1953708276,11600,1/1/1992
207304,NORFOLK,DEDHAM,SPRAGUE STREET,,,AT,BOSTON CITY LINE,2-WAY,42.2335337238,-71.1394034195,13165,10/21/1992
207305,NORFOLK,DEDHAM,WASHINGTON STREET,,,NORTH OF,EAST STREET,2-WAY,42.254725064,-71.165148697,26393,1/9/1989
207306,NORFOLK,DEDHAM,YANKEE DIVISION HIGHWAY,,,NORTH OF,RAMP-RT 109 WB TO RT 95 NB,2-WAY,42.2499665252,-71.2075096558,51256,6/12/1991
207310,NORFOLK,DEDHAM,BOSTON PROVIDENCE TURNPIKE,,,,RAMP-RT 1A NB TO RT 95 NB,2-WAY,42.2310879339,-71.1808732494,51299,2/7/1990
207311,NORFOLK,DEDHAM,BOSTON PROVIDENCE TURNPIKE,,,NORTH OF,ELM STREET,2-WAY,42.2322196329,-71.1804596408,,
207313,NORFOLK,DEDHAM,WASHINGTON STREET,,,NORTH OF,ELM STREET,2-WAY,42.2350994676,-71.1830071758,21364,10/28/1992
207314,NORFOLK,DEDHAM,BRIDGE STREET,,,AT,BOSTON CITY LINE,2-WAY,42.2708198345,-71.1733749809,22164,11/8/1988
207315,NORFOLK,DEDHAM,WEST STREET,,,EAST OF,RAMP-RT 135 TO RT 95 NB,2-WAY,42.2631289521,-71.203225759,9841,3/28/2007
2074,HAMPSHIRE,PLAINFIELD,CENTRAL STREET,,,AT,CUMMINGTON,2-WAY,42.4834463561,-72.8970712378,554,1/1/2012
2075,HAMPSHIRE,PLAINFIELD,GRANT STREET,,,AT,HAWLEY,2-WAY,42.5429912957,-72.8894425753,100,1/1/1995
2076,HAMPSHIRE,CHESTERFIELD,PARTRIDGE ROAD,,,AT,WORTHINGTON,2-WAY,42.3816866772,-72.894225723,770,1/1/1993
2077,HAMPSHIRE,WESTHAMPTON,STAGE ROAD,,,WEST OF,EASTHAMPTON RD.,2-WAY,42.305771173,-72.7558406516,325,1/1/2012
2078,HAMPSHIRE,WILLIAMSBURG,CHESTERFIELD ROAD,,,AT,CHESTERFIELD,2-WAY,42.3893047247,-72.7742172972,2659,1/1/2012
207801,NORFOLK,DOVER,WALPOLE STREET,,,NORTH OF,HARTFORD STREET,2-WAY,42.2126255872,-71.262218144,3300,1/1/1992
2079,HAMPSHIRE,WILLIAMSBURG,DEPOT ROAD,,,NORTH OF,RTE.9,2-WAY,42.3882067487,-72.7173337406,330,1/1/1995
207901,MIDDLESEX,DRACUT,MAMMOTH ROAD,,,AT,NEW HAMPSHIRE SL,2-WAY,42.6978736638,-71.351634768,11000,1/1/2004
207904,MIDDLESEX,DRACUT,MERRIMAC AVENUE,,,WEST OF,RTE 110 HAVERHILL ST,2-WAY,42.6537284561,-71.2830885812,12930,1/1/1991
207905,MIDDLESEX,DRACUT,MERRIMAC AVENUE,,,WEST OF,RTE 110 KILBY ST,2-WAY,42.6580129037,-71.270093019,12170,1/1/1991
207906,MIDDLESEX,DRACUT,BRIDGE STREET,,,AT,NEW HAMPSHIRE SL,2-WAY,42.6970670591,-71.3134337579,10200,1/1/2000
2080,HAMPSHIRE,WILLIAMSBURG,WILLIAMS STREET,,,EAST OF,RTE.143,2-WAY,42.3941026077,-72.7361752134,8996,1/1/2012
2081,FRANKLIN,ORANGE,MOHAWK TRAIL,,,,BTWN.RTES.122 & 202,2-WAY,42.5573221201,-72.2965558675,6303,1/1/2012
2082,HAMPSHIRE,HATFIELD,BRADSTREET DEPOT ROAD,,,WEST OF,MAIN ST.,2-WAY,42.4102677537,-72.5940563599,560,1/1/1995
208203,PLYMOUTH,DUXBURY,PILGRIM HIGHWAY,,,NORTH OF,RAMP-RT 3 SB TO RT 3A,2-WAY,42.0187823114,-70.7263940034,,
2083,HAMPSHIRE,HATFIELD,CHESTNUT STREET,,,EAST OF,RTE.I-91,2-WAY,42.3817340578,-72.6310974734,1600,1/1/1993
208303,PLYMOUTH,EAST BRIDGEWATER,NORTH CENTRAL STREET,,,,N CENTRAL N OF UNION ST,2-WAY,42.0297068826,-70.9780737299,8388,8/17/1992
208304,PLYMOUTH,EAST BRIDGEWATER,NORTH CENTRAL STREET,,,SOUTH OF,N CENTRAL ST S OF W UNION,2-WAY,42.032722683,-70.9593621587,8581,8/24/1992
208305,PLYMOUTH,EAST BRIDGEWATER,PLYMOUTH STREET,,,SOUTH OF,PLYMOUTH ST 106 S OF WHITMAN ST,2-WAY,42.0218909915,-70.9507370244,11200,1/1/2003
208309,PLYMOUTH,EAST BRIDGEWATER,UNION STREET,,,WEST OF,UNION ST W OF BEDFORD ST RT 18,2-WAY,42.0333653528,-70.9589774027,3810,8/19/1992
208310,PLYMOUTH,EAST BRIDGEWATER,WEST UNION STREET,,,WEST OF,W UNION W OF N CENTRAL ST,2-WAY,42.0325594957,-70.9603295191,3094,8/19/1992
208314,PLYMOUTH,EAST BRIDGEWATER,CENTRAL STREET,,,EAST OF,CENTRAL ST 200FT E OF MORSE AVE,2-WAY,42.0292830882,-70.9506516115,8600,1/1/2001
208315,PLYMOUTH,EAST BRIDGEWATER,CENTRAL STREET,,,WEST OF,CENTRAL ST 500FT W OF WASHIGNTON ST,2-WAY,42.0381336411,-70.9245296984,5300,1/1/2001
208316,PLYMOUTH,EAST BRIDGEWATER,OAK STREET,,,WEST OF,OAK ST 14 W OF RTE 27 EBWB,2-WAY,42.0556071007,-70.9080250831,8900,1/1/1995
208317,PLYMOUTH,EAST BRIDGEWATER,OLD PLYMOUTH STREET,,,WEST OF,OLD PLYMOUTH 104 W OF RT 106,2-WAY,41.9969447861,-70.9108527204,5000,1/1/2006
208318,PLYMOUTH,EAST BRIDGEWATER,WEST WASHINGTON STREET,,,EAST OF,FRANKLIN STREET,2-WAY,42.0554319016,-70.9068641241,7030,11/1/1989
208319,PLYMOUTH,EAST BRIDGEWATER,WASHINGTON STREET,,,NORTH OF,WASHINGTON ST 14 N OF OAK NS,2-WAY,42.0637670812,-70.9279539872,11426,11/1/1989
208320,PLYMOUTH,EAST BRIDGEWATER,WHITMAN STREET,,,EAST OF,WHITMAN 106 E OF PLYM 106 EW,2-WAY,42.0219726983,-70.9509853823,7289,11/6/1989
208321,PLYMOUTH,EAST BRIDGEWATER,BEDFORD STREET,,,AT,BRIDGEWATER,2-WAY,42.0082027019,-70.9655017081,16400,1/1/2006
2084,FRANKLIN,DEERFIELD,INTERSTATE 91,,,AT,WHATELY,2-WAY,42.4717279652,-72.6166328725,23727,1/1/2012
2085,HAMPSHIRE,NORTHAMPTON,MAIN STREET LEEDS,,,SOUTH OF,ARCH ST.,2-WAY,42.3455060087,-72.6995141171,1575,1/1/2012
2086,HAMPSHIRE,NORTHAMPTON,FLORENCE STREET,,,WEST OF,RTE.9,2-WAY,42.3517636955,-72.6991466943,3551,1/1/2012
2087,HAMPSHIRE,NORTHAMPTON,FLORENCE ROAD,,,SOUTH OF,SPRING ST.,2-WAY,42.3304214065,-72.6800318045,9830,1/1/2012
2088,HAMPSHIRE,NORTHAMPTON,ROCKY HILL ROAD,,,WEST OF,GROVE ST.,2-WAY,42.3074218875,-72.6547967979,4614,1/1/2012
208801,NORFOLK,STOUGHTON,BAY ROAD,,,AT,STOUGHTON,2-WAY,42.0728889324,-71.138638458,4300,1/1/2005
208802,BRISTOL,EASTON,CENTER STREET,,,SOUTH OF,CENTER ST SPOONER ST,2-WAY,42.0587658138,-71.1019278577,6700,1/1/2002
208804,BRISTOL,EASTON,FOUNDRY STREET,,,WEST OF,FOUNDRY ST RT 106 400FT W OF RT 138 EB WB,2-WAY,42.0103833066,-71.0684531808,7800,1/1/2000
208812,BRISTOL,EASTON,MAIN STREET,,,WEST OF,MAIN ST RTE 138,2-WAY,42.0667104663,-71.0878587037,14200,1/1/2005
208815,BRISTOL,EASTON,POQUANTICUT AVENUE,,,,POQUANTICUT AVE S OF MASSAPOAG AVE,2-WAY,42.040046718,-71.1397134811,1822,8/8/1989
208820,BRISTOL,EASTON,ROCKLAND STREET,,,EAST OF,ROCKLAND ST E OF POQUANTICUT,2-WAY,42.0515089236,-71.1418939017,2722,8/8/1989
208821,BRISTOL,EASTON,SUMMER STREET,,,WEST OF,SUMMER ST CENTRAL ST,2-WAY,42.0461448928,-71.1009497058,455,5/19/1988
208822,BRISTOL,EASTON,WASHINGTON STREET,,,SOUTH OF,PURCHASE STREET,2-WAY,42.0243529748,-71.0670615725,9400,1/1/2005
208823,BRISTOL,EASTON,WASHINGTON STREET,,,SOUTH OF,DEPOT STREET,2-WAY,42.0419945994,-71.0773868754,11700,1/1/2005
208826,BRISTOL,EASTON,EASTMAN STREET,,,AT,MANSFIELD,2-WAY,42.0259803039,-71.1613365727,10532,11/17/1989
208827,BRISTOL,EASTON,FOUNDRY STREET,,,WEST OF,FOUNDARY ST 106 W OF BAY,2-WAY,42.023532287,-71.1207142798,18000,1/1/2006
208828,BRISTOL,EASTON,FOUNDRY STREET,,,EAST OF,FOUNDRY ST RT 106 E OF BAY RD,2-WAY,42.0233067004,-71.119606466,,
208832,BRISTOL,EASTON,DEPOT STREET,,,WEST OF,DEPOT ST 123 W OF 138,2-WAY,42.0423630566,-71.0777654695,7700,1/1/2006
208833,BRISTOL,EASTON,DEPOT STREET,,,NORTH OF,DEPOT ST RT 123 N OF CROSS ST,2-WAY,42.0302150351,-71.1140693197,18798,8/1/1989
208834,BRISTOL,EASTON,WASHINGTON STREET,,,NORTH OF,DEPOT STREET,2-WAY,42.0429367567,-71.0779865981,15300,1/1/2006
208835,BRISTOL,EASTON,MASSAPOAG AVENUE,,,AT,SHARON,2-WAY,42.0616346004,-71.1674562052,1528,8/20/1990
2089,HAMPSHIRE,NORTHAMPTON,ELM STREET,,,WEST OF,NORTH ELM ST.,2-WAY,42.3261390153,-72.6512811031,6550,1/1/2012
209,HAMPSHIRE,HADLEY,RUSSELL STREET,,,EAST OF,CONNECTICUT RIVER,2-WAY,42.3368419105,-72.6174322822,23175,11/12/1984
2090,HAMPSHIRE,NORTHAMPTON,NORTH ELM STREET,,,SOUTH OF,BRIDGE RD.,2-WAY,42.3381188468,-72.6549846766,1386,1/1/2012
2091,HAMPSHIRE,NORTHAMPTON,PRINCE STREET,,,,WEST ST.,2-WAY,42.3112478353,-72.6443578621,4345,1/1/2012
2092,HAMPSHIRE,NORTHAMPTON,KING STREET,,,SOUTH OF,BARRETT ST.,2-WAY,42.3320301044,-72.6347301581,19246,1/1/2012
209202,ESSEX,ESSEX,EASTERN AVENUE,,,AT,GLOUCESTER CITY LINE,2-WAY,42.6288347196,-70.7505194773,7409,3/22/1988
209203,ESSEX,ESSEX,JOHN WISE AVENUE,,,AT,IPSWICH TOWN LINE,2-WAY,42.6542283027,-70.80756729,6550,3/22/1988
209204,ESSEX,ESSEX,MAIN STREET,,,,ESSEX RIVER,2-WAY,42.6319679102,-70.7785639917,13160,1/1/1991
209205,ESSEX,ESSEX,EASTERN AVENUE,,,WEST OF,WATER STREET,2-WAY,42.6307470906,-70.7689395147,11150,1/1/1991
209206,ESSEX,ESSEX,WESTERN AVENUE,,,AT,HAMILTON TOWN LINE,2-WAY,42.6218786843,-70.8180097429,5329,4/20/1988
2093,HAMPSHIRE,NORTHAMPTON,BRIDGE ROAD,,,EAST OF,NORTH MAIN ST.,2-WAY,42.343727371,-72.68137766,9572,1/1/2012
209301,MIDDLESEX,EVERETT,RAMP-RT 99 NB TO RT 16 EB,,,,REVERE BEACH PARKWAY,2-WAY,42.4025467117,-71.0588442162,8768,11/30/1990
209303,MIDDLESEX,EVERETT,REVERE BEACH PARKWAY,,,EAST OF,SWEETSER CIRCLE,2-WAY,42.4026725495,-71.0593808696,67540,10/28/1991
209305,MIDDLESEX,EVERETT,REVERE BEACH PARKWAY,,,WEST OF,EVERETT AVENUE,2-WAY,42.4019558448,-71.0426086235,45276,10/28/1991
209306,MIDDLESEX,EVERETT,REVERE BEACH PARKWAY,,,WEST OF,RAMP-RT 16 WB TO RT 99,2-WAY,42.4017063204,-71.0629535126,41026,10/28/1991
2094,HAMPSHIRE,NORTHAMPTON,NORTH KING STREET,,,SOUTH OF,HATFIELD,2-WAY,42.3589782135,-72.638207379,,
2095,HAMPSHIRE,NORTHAMPTON,DAMON ROAD,,,EAST OF,KING ST,2-WAY,42.3377764362,-72.6373957926,14987,1/1/2012
2096,HAMPSHIRE,NORTHAMPTON,MAIN STREET,,,WEST OF,CENTER ST.,2-WAY,42.3187738494,-72.630876357,13347,1/1/2012
2097,HAMPSHIRE,NORTHAMPTON,BRIDGE STREET,,,EAST OF,MARKET ST.,2-WAY,42.3210146548,-72.6279531776,10681,1/1/2012
2098,HAMPSHIRE,NORTHAMPTON,MOUNT TOM ROAD,,,NORTH OF,DYKE RD.,2-WAY,42.3104638941,-72.6239888715,21768,1/1/2012
2099,HAMPSHIRE,AMHERST,SOUTH EAST STREET,,,SOUTH OF,SHAYS ST.,2-WAY,42.3394526403,-72.50317488,3107,1/1/2012
209904,NORFOLK,FOXBOROUGH,INTERSTATE 95,,,NORTH OF,RAMP-RT 140 NB TO RT 95 NB,2-WAY,42.0474801437,-71.2400369904,88592,5/19/1992
21,MIDDLESEX,TYNGSBOROUGH,PAWTUCKET BOULEVARD,,,WEST OF,LOWELL,2-WAY,42.6501375837,-71.3802069556,9636,1/1/2012
2100,HAMPSHIRE,AMHERST,EAST LEVERETT ROAD,,,AT,LEVERETT,2-WAY,42.4328993638,-72.4911629364,2538,1/1/2012
210002,MIDDLESEX,FRAMINGHAM,CONCORD STREET,,,,SUDBURY RIVER,2-WAY,42.3222022028,-71.3983012014,10890,2/3/1992
210008,MIDDLESEX,FRAMINGHAM,WORCESTER ROAD,,,AT,NATICK TOWN LINE,2-WAY,42.2987712847,-71.3932446016,46615,5/2/1989
210009,MIDDLESEX,FRAMINGHAM,WORCESTER ROAD,,,EAST OF,COCHITUATE ROAD CONNECTOR,2-WAY,42.2981077104,-71.4114789503,52200,1/1/1998
210011,MIDDLESEX,FRAMINGHAM,WORCESTER ROAD,,,WEST OF,TEMPLE STREET,2-WAY,42.2979815,-71.4498810496,39638,5/2/1989
2101,HAMPSHIRE,AMHERST,PLUMTREES ROAD,,,AT,SUNDERLAND,2-WAY,42.4286773501,-72.5309597902,140,1/1/1995
210104,NORFOLK,FRANKLIN,WEST CENTRAL STREET,,,WEST OF,BEAVER STREET,2-WAY,42.0871919241,-71.4115372891,21757,5/15/1989
2102,HAMPSHIRE,HADLEY,NORTH MAPLE STREET,,,SOUTH OF,MT.WARNER RD.,2-WAY,42.3768870008,-72.5487681617,11038,1/1/2012
2103,HAMPSHIRE,HADLEY,RUSSELL STREET,,,AT,AMHERST,2-WAY,42.3641343391,-72.5383309313,21681,1/1/2012
2104,HAMPSHIRE,HADLEY,MILL VALLEY ROAD,,,EAST OF,RTE.9,2-WAY,42.3489507442,-72.5672786021,1628,1/1/2012
2105,HAMPSHIRE,HADLEY,LAWRENCE PLAIN ROAD,,,SOUTH OF,BAY RD.,2-WAY,42.3306000813,-72.5775026481,4766,1/1/2012
210501,ESSEX,GEORGETOWN,JEWETT STREET,,,WEST OF,JEWETT ST WARREN ST,2-WAY,42.7275611784,-70.9415698068,1400,1/1/2002
210502,ESSEX,GEORGETOWN,ELM STREET,,,SOUTH OF,100FT S OF ROUTE 133,2-WAY,42.7197206835,-70.9857436676,1404,4/9/1990
210504,ESSEX,GEORGETOWN,JACKMAN STREET,,,WEST OF,1000FT W OF ORDWAY STREET,2-WAY,42.7381046417,-70.9429811483,1435,10/11/1989
210505,ESSEX,GEORGETOWN,LIBRARY STREET,,,EAST OF,150FT E OF ROUTE 97,2-WAY,42.7229698628,-70.9918035609,3100,1/1/2003
210507,ESSEX,GEORGETOWN,NORTH STREET,,,EAST OF,700FT E OF MILL STREET,2-WAY,42.7336566551,-70.9825673978,5200,1/1/2001
210508,ESSEX,GEORGETOWN,POND STREET,,,,GROVELAND,2-WAY,42.743483946,-70.990604283,1400,1/1/2002
210509,ESSEX,GEORGETOWN,POND STREET,,,NORTH OF,N OF PILSBURY AVENUE,2-WAY,42.7411182134,-70.9905610404,1200,1/1/1992
210513,ESSEX,GEORGETOWN,WARREN STREET,,,NORTH OF,JEWETT STREET,2-WAY,42.7289408309,-70.9403361539,672,8/15/1988
210516,ESSEX,GEORGETOWN,EAST MAIN STREET,,,WEST OF,RAMP-RT 133 TO RT 95 SB,2-WAY,42.7109732286,-70.9673909833,13000,1/1/2005
210520,ESSEX,GEORGETOWN,EAST MAIN STREET,,,EAST OF,100FT E OF LIBRARY STREET,2-WAY,42.7218222743,-70.9880171881,16900,1/1/2004
210522,ESSEX,GEORGETOWN,EAST MAIN STREET,,,EAST OF,200FT E OF RTE I95,2-WAY,42.7071418775,-70.9600330987,9293,4/11/1990
210526,ESSEX,GEORGETOWN,EAST MAIN STREET,,,SOUTH OF,500FT S OF ELM STREET,2-WAY,42.7195305783,-70.9836091816,8252,5/28/1991
210527,ESSEX,GEORGETOWN,CENTRAL STREET,,,SOUTH OF,100FT LIBRARY ST,2-WAY,42.7227416547,-70.9923660655,13400,1/1/2004
210528,ESSEX,GEORGETOWN,TENNEY STREET,,,EAST OF,MARLBORO STREET,2-WAY,42.7172925529,-70.9664521902,2106,8/21/1991
2106,HAMPSHIRE,PELHAM,AMHERST ROAD,,,WEST OF,RTE.202,2-WAY,42.3918990462,-72.4052458994,1590,1/1/2012
2107,HAMPSHIRE,PELHAM,VALLEY ROAD,,,EAST OF,GATES RD.,2-WAY,42.3862265685,-72.4487962217,220,1/1/1992
210701,ESSEX,GLOUCESTER,BASS AVENUE,,,EAST OF,YANKEE DIVISION HIGHWAY,2-WAY,42.6172378206,-70.6486900354,10918,8/3/1988
210702,ESSEX,GLOUCESTER,EAST MAIN STREET,,,WEST OF,YANKEE DIVISION HIGHWAY,2-WAY,42.6171772502,-70.6497080822,11061,8/3/1988
210703,ESSEX,GLOUCESTER,EASTERN AVENUE,,,EAST OF,YANKEE DIVISION HIGHWAY,2-WAY,42.6199466636,-70.6475605806,5002,8/3/1988
210704,ESSEX,GLOUCESTER,WESTERN AVENUE,,,EAST OF,BOND STREET,2-WAY,42.607773635,-70.6806348163,4725,3/3/1988
210705,ESSEX,GLOUCESTER,YANKEE DIVISION HIGHWAY,,,SOUTH OF,EASTERN AVENUE,2-WAY,42.6187781144,-70.6487931156,2557,8/3/1988
210708,ESSEX,GLOUCESTER,YANKEE DIVISION HIGHWAY,,,NORTH OF,EAST MAIN STREET,2-WAY,42.617655923,-70.6491163217,3463,8/3/1988
210709,ESSEX,GLOUCESTER,YANKEE DIVISION HIGHWAY,,,NORTH OF,EASTERN AVENUE,2-WAY,42.6203857342,-70.6492900929,11614,8/3/1988
210715,ESSEX,GLOUCESTER,EASTERN AVENUE,,,WEST OF,YANKEE DIVISION HIGHWAY,2-WAY,42.619181725,-70.6495987442,5979,8/3/1988
2108,HAMPSHIRE,AMHERST,SOUTH PLEASANT STREET,,,SOUTH OF,RTE.9,2-WAY,42.3730403461,-72.5198183214,9341,1/1/2012
2109,HAMPSHIRE,AMHERST,STRONG STREET,,,EAST OF,EAST PLEASANT ST.,2-WAY,42.3882568677,-72.5163224507,4418,1/1/2012
211,FRANKLIN,DEERFIELD,GREENFIELD ROAD,,,NORTH OF,WHATELY,2-WAY,42.5215048679,-72.6069826527,7956,1/1/2010
2110,HAMPSHIRE,AMHERST,EAST PLEASANT STREET,,,SOUTH OF,EASTMAN LANE,2-WAY,42.3975905158,-72.5155332552,8569,1/1/2012
2111,HAMPSHIRE,AMHERST,HENRY STREET,,,SOUTH OF,PINE ST.,2-WAY,42.4121190395,-72.5055706324,2955,1/1/2012
2112,HAMPSHIRE,AMHERST,AMITY STREET,,,WEST OF,LINCOLN AVE.,2-WAY,42.3753043131,-72.5250569304,9880,1/1/2012
2113,HAMPSHIRE,AMHERST,SHAYS STREET,,,WEST OF,MIDDLE ST.,2-WAY,42.3413772144,-72.5057390144,2206,1/1/2012
2114,HAMPSHIRE,AMHERST,MASSACHUSETTS AVENUE,,,WEST OF,NORTH PLEASANT ST.,2-WAY,42.3858098786,-72.5233693493,13273,1/1/2012
2115,HAMPSHIRE,EASTHAMPTON,SOUTH STREET,,,NORTH OF,MAIN ST. (RTE.10),2-WAY,42.2605704885,-72.6858323811,1674,1/1/2012
2116,HAMPSHIRE,EASTHAMPTON,PARK STREET,,,SOUTH OF,SOUTH ST.,2-WAY,42.2520300343,-72.6787384432,6774,1/1/2012
211601,ESSEX,GROVELAND,BROAD STREET,,,EAST OF,BROAD STREET 75FT E OF ROUTE 113,2-WAY,42.769719666,-71.0193038819,867,5/20/1991
211602,ESSEX,GROVELAND,CENTER STREET,,,EAST OF,CENTER STREET 300FT E OF BEARHILL ROAD,2-WAY,42.7578869751,-71.0087092924,181,5/25/1992
211603,ESSEX,GROVELAND,CENTER STREET,,,SW OF,CENTRE STREET 200FT SW OF KING STREET,2-WAY,42.7508081692,-71.0159539654,1300,1/1/2006
211604,ESSEX,GROVELAND,GARDNER STREET,,,WEST OF,GARDNER STREET 100FT W OF ROUTE 97,2-WAY,42.7596392315,-71.0321204113,3100,1/1/2002
211605,ESSEX,GROVELAND,KING STREET,,,SE OF,KING STREET 500FT SE OF CENTRE ST,2-WAY,42.7498943419,-71.0142668397,,
211606,ESSEX,GROVELAND,MAIN STREET,,,NE OF,MAIN STREET RTE 113 500FT NE OF WASHINGTON STREE,2-WAY,42.7499341768,-71.0405799443,,
211607,ESSEX,GROVELAND,MAIN STREET,,,WEST OF,MAIN STREET RTE 113 75FT W OF WASHINGTON STREET,2-WAY,42.749374822,-71.04247537,3132,5/22/1991
211610,ESSEX,GROVELAND,CENTER STREET,,,WEST OF,500FT KING STREET,2-WAY,42.7502177326,-71.0169187038,900,1/1/2001
211614,ESSEX,GROVELAND,ROLLINS ROAD,,,SE OF,100FT SE OF GOVERNORS RD,2-WAY,42.7637295747,-71.0186754604,1200,1/1/2002
211615,ESSEX,GROVELAND,SEVEN STAR ROAD,,,NW OF,NW OF GOVERNORS RD,2-WAY,42.7697583818,-71.0165137426,,
211617,ESSEX,GROVELAND,SCHOOL STREET,,,AT,GEORGETOWN LINE,2-WAY,42.7342831786,-71.0119088086,13500,1/1/2006
211618,ESSEX,GROVELAND,SCHOOL STREET,,,SOUTH OF,200FT CENTER STREET,2-WAY,42.7449153505,-71.0222427994,10044,11/27/1989
211619,ESSEX,GROVELAND,SCHOOL STREET,,,NORTH OF,500FT SALEM STREET,2-WAY,42.7399314837,-71.0209566932,9977,11/27/1989
211620,ESSEX,GROVELAND,CENTER STREET,,,EAST OF,700FT N E OF BEARHILL RD,2-WAY,42.7586164851,-71.0075445903,243,6/22/1988
211621,ESSEX,GROVELAND,SEVEN STAR ROAD,,,NORTH OF,GOVERNORS ROAD,2-WAY,42.7682136056,-71.0136187349,,
2117,HAMPSHIRE,EASTHAMPTON,FERRY STREET,,,EAST OF,LOVE FIELD ST.,2-WAY,42.2763664777,-72.6569445098,7200,1/1/2012
2118,HAMPSHIRE,EASTHAMPTON,LOUDVILLE ROAD,,,EAST OF,TORREY ST.,2-WAY,42.2826451414,-72.713243603,3220,1/1/2012
211801,PLYMOUTH,HALIFAX,FRANKLIN STREET,,,,PLYMPTON,2-WAY,41.9676859581,-70.8472866275,2000,1/1/2002
211802,PLYMOUTH,HALIFAX,HOLMES STREET,,,NORTH OF,HOLMES RD RTE 106,2-WAY,41.9961971419,-70.8310180725,5900,1/1/2003
211803,PLYMOUTH,HALIFAX,HOLMES STREET,,,AT,PEMBROKE,2-WAY,42.0222794906,-70.8213888117,4800,1/1/2003
211804,PLYMOUTH,HALIFAX,INDIAN PATH ROAD,,,NORTH OF,INDIAN PATH RD RT 106,2-WAY,41.9916609891,-70.854343336,700,1/1/1998
211805,PLYMOUTH,HALIFAX,MONPONSETT STREET,,,NORTH OF,RTE 58 RTE 106,2-WAY,41.996465874,-70.8443221468,9700,1/1/2005
211807,PLYMOUTH,HALIFAX,RIVER STREET,,,NORTH OF,RIVER ST N OF PRATT ST,2-WAY,41.9656349646,-70.8928280361,790,1/1/2002
211808,PLYMOUTH,HALIFAX,THOMPSON STREET,,,SOUTH OF,RTE 105 RTE 106,2-WAY,41.9928158002,-70.8726898811,2700,1/1/2006
211809,PLYMOUTH,HALIFAX,THOMPSON STREET,,,NORTH OF,RT 105 THOMPSON ST N OF PRATT,2-WAY,41.9699575064,-70.8999627834,1488,6/4/1990
211812,PLYMOUTH,HALIFAX,PLYMOUTH STREET,,,EAST OF,RTE 106 HOLMES RD,2-WAY,41.9956104289,-70.8307480197,8400,1/1/2003
211813,PLYMOUTH,HALIFAX,PLYMOUTH STREET,,,EAST OF,RTE 106 INDIAN PATH RD,2-WAY,41.9914634745,-70.8535615496,14400,1/1/2005
211814,PLYMOUTH,HALIFAX,PLYMOUTH STREET,,,EAST OF,RTE 106 RTE 105,2-WAY,41.9932889224,-70.8721005572,13300,1/1/1992
211815,PLYMOUTH,HALIFAX,PLYMOUTH STREET,,,EAST OF,RTE 106 RTE 58,2-WAY,41.9963285866,-70.8433907835,11000,1/1/2005
211816,PLYMOUTH,HALIFAX,PLYMOUTH STREET,,,WEST OF,RTE 106 HOLMES RD,2-WAY,41.9956899058,-70.8316777597,12500,1/1/2000
211817,PLYMOUTH,HALIFAX,PLYMOUTH STREET,,,WEST OF,RTE 106 INDIAN PATH RD,2-WAY,41.991542723,-70.8545873464,14900,1/1/2000
